time,open,high,low,close,atr_1.5,EMA20COLOR,aroon_strength
2024-07-18 20:45:00,18311.71,18315.75,18307.3,18307.3,False,Red,Forte Baixa
2024-07-18 20:50:00,18307.69,18319.27,18300.72,18317.71,False,Red,Forte Baixa
2024-07-18 20:55:00,18318.37,18326.3,18317.71,18324.72,False,Red,Forte Baixa
2024-07-18 21:00:00,18323.73,18331.22,18315.72,18317.7,False,White,Forte Baixa
2024-07-18 21:05:00,18318.24,18322.34,18313.72,18316.74,False,Red,Médio
2024-07-18 21:10:00,18315.74,18317.4,18292.24,18300.67,False,Red,Forte Baixa
2024-07-18 21:15:00,18300.71,18308.76,18299.73,18302.3,False,Red,Neutro
2024-07-18 21:20:00,18302.75,18303.52,18295.74,18296.75,False,Red,Forte Baixa
2024-07-18 21:25:00,18297.75,18308.77,18296.75,18307.73,False,Red,Médio
2024-07-18 21:30:00,18307.34,18312.77,18302.32,18311.78,False,Red,Médio
2024-07-18 21:35:00,18312.3,18323.35,18304.76,18320.76,False,White,Médio
2024-07-18 21:40:00,18321.77,18328.79,18317.78,18323.76,False,White,Médio
2024-07-18 21:45:00,18324.79,18342.8,18323.33,18342.32,False,Green,Neutro
2024-07-18 21:50:00,18341.77,18344.78,18312.35,18312.79,True,White,Neutro
2024-07-18 21:55:00,18314.37,18328.79,18313.77,18321.81,False,White,Neutro
2024-07-19 02:15:00,18327.71,18342.7,18325.7,18330.7,False,Green,Neutro
2024-07-19 02:20:00,18331.7,18340.71,18330.69,18336.72,False,Green,Médio
2024-07-19 02:25:00,18336.68,18351.71,18335.65,18345.71,False,Green,Forte Alta
2024-07-19 02:30:00,18344.73,18347.73,18342.61,18344.73,False,Green,Forte Alta
2024-07-19 02:35:00,18345.7,18350.7,18340.7,18342.72,False,Green,Forte Alta
2024-07-19 02:40:00,18341.63,18343.74,18335.64,18339.75,False,Green,Médio
2024-07-19 02:45:00,18340.72,18343.7,18332.63,18333.76,False,Green,Médio
2024-07-19 02:50:00,18333.63,18339.72,18330.67,18338.76,False,White,Médio
2024-07-19 02:55:00,18338.75,18338.77,18334.67,18334.77,False,Green,Médio
2024-07-19 03:00:00,18334.69,18339.78,18334.68,18338.78,False,Green,Médio
2024-07-19 03:05:00,18339.76,18339.76,18331.74,18334.76,False,White,Neutro
2024-07-19 03:10:00,18333.71,18336.78,18329.72,18330.77,False,White,Neutro
2024-07-19 03:15:00,18329.76,18330.78,18324.7,18325.79,False,Red,Neutro
2024-07-19 03:20:00,18325.79,18339.73,18324.78,18336.81,False,White,Neutro
2024-07-19 03:25:00,18339.81,18339.81,18333.71,18335.8,False,Green,Forte Baixa
2024-07-19 03:30:00,18335.8,18340.81,18334.71,18336.77,False,Green,Médio
2024-07-19 03:35:00,18334.82,18338.82,18331.7,18336.81,False,White,Médio
2024-07-19 03:40:00,18336.8,18338.83,18335.71,18335.81,False,Green,Médio
2024-07-19 03:45:00,18333.81,18335.83,18325.76,18325.82,False,White,Médio
2024-07-19 03:50:00,18325.79,18329.85,18325.74,18329.83,False,Red,Médio
2024-07-19 03:55:00,18328.75,18332.84,18325.83,18326.84,False,White,Neutro
2024-07-19 04:00:00,18326.78,18329.85,18315.86,18327.86,False,Red,Neutro
2024-07-19 04:05:00,18327.85,18335.86,18325.87,18326.84,False,White,Neutro
2024-07-19 04:10:00,18326.84,18328.87,18324.86,18325.87,False,Red,Neutro
2024-07-19 04:15:00,18326.79,18326.88,18323.86,18326.88,False,Red,Médio
2024-07-19 04:20:00,18325.87,18327.88,18320.81,18323.86,False,Red,Médio
2024-07-19 04:25:00,18323.79,18326.88,18323.79,18325.9,False,Red,Médio
2024-07-19 04:30:00,18324.81,18326.9,18321.9,18326.89,False,Red,Médio
2024-07-19 04:35:00,18326.81,18333.91,18324.9,18330.91,False,White,Médio
2024-07-19 04:40:00,18331.8,18336.91,18329.86,18335.92,False,White,Neutro
2024-07-19 04:45:00,18335.81,18340.92,18335.81,18338.93,False,Green,Neutro
2024-07-19 04:50:00,18338.85,18343.93,18333.9,18339.9,False,Green,Neutro
2024-07-19 04:55:00,18339.85,18342.91,18336.93,18336.93,False,Green,Neutro
2024-07-19 05:00:00,18337.91,18345.94,18337.84,18343.95,False,Green,Forte Alta
2024-07-19 05:05:00,18343.93,18346.95,18342.88,18343.95,False,Green,Forte Alta
2024-07-19 05:10:00,18343.96,18347.91,18342.95,18342.95,False,Green,Forte Alta
2024-07-19 05:15:00,18342.89,18342.96,18329.84,18338.96,False,White,Neutro
2024-07-19 05:20:00,18338.93,18340.97,18335.9,18336.98,False,Green,Forte Alta
2024-07-19 05:25:00,18336.94,18339.98,18335.88,18337.96,False,Green,Médio
2024-07-19 05:30:00,18338.94,18338.97,18330.98,18335.98,False,White,Médio
2024-07-19 05:35:00,18336.91,18338.99,18334.88,18337.0,False,White,Médio
2024-07-19 05:40:00,18336.92,18337.0,18332.92,18335.01,False,White,Médio
2024-07-19 05:45:00,18334.97,18336.01,18331.9,18333.01,False,White,Médio
2024-07-19 05:50:00,18334.0,18339.02,18328.01,18339.02,False,White,Neutro
2024-07-19 05:55:00,18339.01,18349.02,18339.01,18348.01,False,Green,Neutro
2024-07-19 06:00:00,18347.95,18348.01,18341.92,18343.0,False,Green,Neutro
2024-07-19 06:05:00,18343.02,18348.04,18341.91,18347.03,False,Green,Neutro
2024-07-19 06:10:00,18346.97,18349.05,18346.88,18347.04,False,Green,Neutro
2024-07-19 06:15:00,18346.97,18347.05,18342.03,18344.03,False,Green,Neutro
2024-07-19 06:20:00,18344.05,18349.0,18342.97,18344.05,False,Green,Neutro
2024-07-19 06:25:00,18344.04,18349.98,18343.07,18346.06,False,Green,Neutro
2024-07-19 06:30:00,18346.06,18349.08,18344.94,18349.04,False,Green,Neutro
2024-07-19 06:35:00,18349.08,18349.08,18344.98,18347.06,False,Green,Neutro
2024-07-19 06:40:00,18347.99,18348.08,18345.98,18347.08,False,Green,Médio
2024-07-19 06:45:00,18347.01,18348.09,18344.08,18346.07,False,Green,Médio
2024-07-19 06:50:00,18346.1,18347.1,18345.99,18346.11,False,Green,Médio
2024-07-19 06:55:00,18346.03,18349.09,18344.09,18348.11,False,Green,Médio
2024-07-19 07:00:00,18349.0,18349.12,18346.1,18348.1,False,Green,Médio
2024-07-19 07:05:00,18348.12,18351.06,18346.12,18347.12,False,Green,Forte Alta
2024-07-19 07:10:00,18347.12,18349.04,18346.05,18346.09,False,Green,Forte Alta
2024-07-19 07:15:00,18346.12,18348.13,18346.02,18347.13,False,Green,Forte Alta
2024-07-19 07:20:00,18347.02,18349.07,18343.12,18343.13,False,White,Médio
2024-07-19 07:25:00,18343.03,18345.1,18342.03,18345.08,False,White,Neutro
2024-07-19 07:30:00,18344.14,18350.16,18344.06,18350.16,False,White,Neutro
2024-07-19 07:35:00,18351.01,18357.16,18349.04,18356.16,False,Green,Neutro
2024-07-19 07:40:00,18356.09,18357.08,18350.06,18351.15,False,Green,Neutro
2024-07-19 07:45:00,18350.09,18351.15,18343.18,18347.17,False,White,Neutro
2024-07-19 07:50:00,18347.15,18358.19,18347.09,18356.19,True,White,Neutro
2024-07-19 07:55:00,18356.12,18359.03,18355.09,18358.18,False,Green,Neutro
2024-07-19 08:00:00,18359.17,18360.16,18340.18,18346.66,True,White,Neutro
2024-07-19 08:05:00,18347.18,18356.19,18345.64,18354.19,False,White,Neutro
2024-07-19 08:10:00,18354.59,18355.27,18338.24,18345.7,False,White,Neutro
2024-07-19 08:15:00,18345.18,18347.15,18340.12,18343.2,False,Red,Neutro
2024-07-19 08:20:00,18343.61,18344.2,18340.09,18341.69,False,Red,Neutro
2024-07-19 08:25:00,18342.2,18344.33,18340.17,18343.22,False,Red,Neutro
2024-07-19 08:30:00,18343.7,18343.7,18326.37,18326.71,True,Red,Neutro
2024-07-19 08:35:00,18326.31,18331.22,18316.66,18316.74,False,Red,Neutro
2024-07-19 08:40:00,18317.73,18323.73,18316.63,18323.22,False,Red,Neutro
2024-07-19 08:45:00,18322.73,18325.23,18303.35,18304.74,True,Red,Neutro
2024-07-19 08:50:00,18304.33,18304.34,18281.74,18293.73,False,Red,Neutro
2024-07-19 08:55:00,18294.75,18294.75,18277.71,18287.76,False,Red,Neutro
2024-07-19 09:00:00,18278.58,18289.08,18256.54,18263.56,False,Red,Forte Baixa
2024-07-19 09:05:00,18264.57,18283.23,18254.09,18258.08,False,Red,Forte Baixa
2024-07-19 09:10:00,18257.6,18259.58,18224.58,18249.6,False,Red,Forte Baixa
2024-07-19 09:15:00,18250.59,18267.18,18230.57,18231.59,False,Red,Forte Baixa
2024-07-19 09:20:00,18231.1,18260.61,18228.57,18259.18,True,Red,Forte Baixa
2024-07-19 09:25:00,18258.6,18258.62,18231.63,18233.13,False,Red,Médio
2024-07-19 09:30:00,18232.81,18255.37,18224.29,18238.81,False,Red,Forte Baixa
2024-07-19 09:35:00,18239.36,18252.81,18208.78,18220.31,False,Red,Forte Baixa
2024-07-19 09:40:00,18219.79,18219.79,18176.34,18191.3,False,Red,Forte Baixa
2024-07-19 09:45:00,18192.82,18205.83,18188.81,18203.84,False,Red,Forte Baixa
2024-07-19 09:50:00,18204.33,18223.83,18201.83,18222.8,False,Red,Forte Baixa
2024-07-19 09:55:00,18223.38,18242.84,18219.39,18240.42,False,Red,Médio
2024-07-19 10:00:00,18239.84,18248.84,18212.84,18248.82,False,Red,Médio
2024-07-19 10:05:00,18249.39,18255.42,18227.82,18229.52,False,Red,Médio
2024-07-19 10:10:00,18228.86,18234.85,18205.56,18217.84,False,Red,Médio
2024-07-19 10:15:00,18216.86,18221.86,18186.86,18189.87,False,Red,Médio
2024-07-19 10:20:00,18188.87,18218.86,18185.86,18211.86,False,Red,Neutro
2024-07-19 10:25:00,18210.83,18219.44,18197.85,18212.87,False,Red,Neutro
2024-07-19 10:30:00,18213.88,18218.88,18182.4,18190.85,False,Red,Neutro
2024-07-19 10:35:00,18190.49,18210.9,18186.89,18208.88,False,Red,Neutro
2024-07-19 10:40:00,18209.5,18217.91,18200.88,18213.89,False,Red,Médio
2024-07-19 10:45:00,18212.42,18224.92,18198.77,18203.91,False,Red,Neutro
2024-07-19 10:50:00,18204.91,18226.92,18199.89,18205.92,False,White,Neutro
2024-07-19 10:55:00,18205.41,18222.93,18199.93,18213.91,False,Red,Médio
2024-07-19 11:00:00,18212.42,18236.44,18202.92,18209.93,False,White,Médio
2024-07-19 11:05:00,18208.93,18220.94,18204.92,18219.94,False,Red,Médio
2024-07-19 11:10:00,18218.93,18219.93,18206.9,18213.94,False,Red,Neutro
2024-07-19 11:15:00,18214.95,18230.53,18213.91,18221.94,False,White,Neutro
2024-07-19 11:20:00,18222.45,18222.91,18196.95,18196.95,False,White,Médio
2024-07-19 11:25:00,18197.55,18212.49,18194.92,18210.96,False,Red,Médio
2024-07-19 11:30:00,18211.49,18228.97,18208.94,18213.98,False,White,Médio
2024-07-19 11:35:00,18212.48,18212.98,18184.52,18185.99,False,Red,Médio
2024-07-19 11:40:00,18184.98,18207.99,18180.99,18207.99,False,Red,Neutro
2024-07-19 11:45:00,18209.0,18228.0,18201.56,18214.5,False,White,Neutro
2024-07-19 11:50:00,18215.98,18219.75,18189.96,18194.0,False,White,Neutro
2024-07-19 11:55:00,18194.99,18203.02,18186.99,18200.51,False,Red,Médio
2024-07-19 12:00:00,18200.01,18233.63,18195.98,18233.02,False,White,Médio
2024-07-19 12:05:00,18232.03,18242.01,18215.01,18216.03,False,Green,Neutro
2024-07-19 12:10:00,18215.03,18220.04,18206.02,18220.02,False,White,Neutro
2024-07-19 12:15:00,18220.53,18231.04,18216.0,18225.03,False,Green,Neutro
2024-07-19 12:20:00,18225.53,18226.04,18210.03,18220.01,False,White,Médio
2024-07-19 12:25:00,18221.05,18234.01,18216.75,18227.04,False,White,Médio
2024-07-19 12:30:00,18226.57,18240.65,18222.02,18237.07,False,Green,Médio
2024-07-19 12:35:00,18236.04,18246.05,18226.57,18229.06,False,Green,Neutro
2024-07-19 12:40:00,18228.57,18232.67,18221.57,18222.07,False,Green,Forte Alta
2024-07-19 12:45:00,18223.54,18234.61,18208.05,18210.08,False,White,Forte Alta
2024-07-19 12:50:00,18211.07,18227.04,18210.08,18224.09,False,White,Médio
2024-07-19 12:55:00,18223.08,18238.63,18221.07,18225.09,False,Green,Médio
2024-07-19 13:00:00,18227.1,18236.1,18213.11,18218.58,False,White,Médio
2024-07-19 13:05:00,18218.11,18235.11,18215.09,18233.6,False,White,Médio
2024-07-19 13:10:00,18233.07,18250.12,18230.08,18243.11,False,Green,Forte Alta
2024-07-19 13:15:00,18242.11,18263.13,18237.7,18263.12,False,Green,Forte Alta
2024-07-19 13:20:00,18262.1,18272.1,18255.12,18266.71,False,Green,Forte Alta
2024-07-19 13:25:00,18266.13,18275.14,18264.1,18275.14,False,Green,Neutro
2024-07-19 13:30:00,18276.82,18277.73,18257.68,18259.16,False,Green,Neutro
2024-07-19 13:35:00,18259.15,18262.16,18252.14,18257.11,False,Green,Neutro
2024-07-19 13:40:00,18257.14,18263.16,18248.12,18250.16,False,Green,Neutro
2024-07-19 13:45:00,18249.16,18258.15,18243.15,18244.16,False,Green,Médio
2024-07-19 13:50:00,18242.71,18248.74,18239.77,18247.16,False,White,Médio
2024-07-19 13:55:00,18247.68,18251.18,18240.74,18246.17,False,White,Médio
2024-07-19 14:00:00,18246.77,18256.88,18235.66,18254.16,False,White,Médio
2024-07-19 14:05:00,18255.2,18256.19,18235.19,18239.2,False,White,Médio
2024-07-19 14:10:00,18237.71,18243.2,18231.7,18240.2,False,White,Neutro
2024-07-19 14:15:00,18240.79,18242.19,18220.19,18225.82,False,White,Neutro
2024-07-19 14:20:00,18225.2,18227.22,18211.19,18222.21,False,Red,Neutro
2024-07-19 14:25:00,18221.75,18228.71,18218.79,18219.22,False,Red,Neutro
2024-07-19 14:30:00,18218.21,18244.23,18216.21,18243.22,False,White,Forte Baixa
2024-07-19 14:35:00,18243.23,18253.13,18235.22,18250.23,False,White,Médio
2024-07-19 14:40:00,18250.81,18259.23,18244.76,18244.76,False,Green,Médio
2024-07-19 14:45:00,18245.25,18259.26,18245.22,18258.23,False,Green,Médio
2024-07-19 14:50:00,18257.85,18259.22,18242.25,18244.25,False,Green,Médio
2024-07-19 14:55:00,18243.76,18254.27,18243.25,18249.23,False,Green,Neutro
2024-07-19 15:00:00,18250.77,18258.81,18230.26,18231.98,False,White,Médio
2024-07-19 15:05:00,18232.25,18245.83,18231.26,18243.28,False,White,Médio
2024-07-19 15:10:00,18244.0,18244.0,18232.28,18233.27,False,White,Médio
2024-07-19 15:15:00,18234.28,18235.29,18219.28,18220.29,False,Red,Médio
2024-07-19 15:20:00,18219.89,18234.29,18219.26,18222.29,False,Red,Médio
2024-07-19 15:25:00,18220.83,18227.99,18215.3,18227.32,False,Red,Neutro
2024-07-19 15:30:00,18225.9,18234.32,18206.93,18207.32,False,White,Neutro
2024-07-19 15:35:00,18206.32,18220.96,18199.31,18220.29,False,Red,Neutro
2024-07-19 15:40:00,18219.28,18242.31,18210.33,18213.34,False,White,Neutro
2024-07-19 15:45:00,18212.33,18230.93,18209.33,18230.33,False,White,Forte Baixa
2024-07-19 15:50:00,18228.35,18240.82,18220.34,18233.94,False,White,Médio
2024-07-19 15:55:00,18232.33,18243.36,18225.34,18230.36,False,White,Médio
2024-07-19 16:00:00,18229.88,18229.88,18207.35,18209.35,False,White,Médio
2024-07-19 16:05:00,18207.85,18227.12,18203.91,18225.37,False,Red,Médio
2024-07-19 16:10:00,18226.36,18231.94,18209.93,18215.36,False,White,Médio
2024-07-19 16:15:00,18214.37,18227.38,18209.36,18214.94,False,White,Neutro
2024-07-19 16:20:00,18216.38,18218.38,18205.38,18207.4,False,Red,Neutro
2024-07-19 16:25:00,18208.4,18212.97,18191.38,18194.38,False,Red,Neutro
2024-07-19 16:30:00,18195.4,18200.41,18188.39,18192.39,False,Red,Neutro
2024-07-19 16:35:00,18193.29,18215.05,18190.36,18212.42,False,Red,Neutro
2024-07-19 16:40:00,18213.39,18213.39,18182.43,18182.43,True,Red,Neutro
2024-07-19 16:45:00,18184.41,18193.99,18178.93,18190.42,False,Red,Neutro
2024-07-19 16:50:00,18189.93,18190.43,18178.39,18185.42,False,Red,Neutro
2024-07-19 16:55:00,18186.43,18199.43,18180.42,18197.44,False,Red,Forte Baixa
2024-07-19 17:00:00,18198.43,18208.06,18197.24,18204.45,False,Red,Forte Baixa
2024-07-19 17:05:00,18203.96,18206.45,18191.43,18191.44,False,Red,Médio
2024-07-19 17:10:00,18192.44,18193.45,18171.45,18172.05,False,Red,Forte Baixa
2024-07-19 17:15:00,18171.46,18183.17,18171.42,18180.19,False,Red,Forte Baixa
2024-07-19 17:20:00,18179.46,18185.05,18172.44,18175.45,False,Red,Forte Baixa
2024-07-19 17:25:00,18176.02,18177.43,18157.04,18159.11,False,Red,Forte Baixa
2024-07-19 17:30:00,18158.47,18165.49,18146.47,18165.0,False,Red,Forte Baixa
2024-07-19 17:35:00,18165.48,18167.45,18157.0,18161.49,False,Red,Forte Baixa
2024-07-19 17:40:00,18161.01,18168.05,18157.07,18160.04,False,Red,Forte Baixa
2024-07-19 17:45:00,18159.51,18177.05,18158.06,18174.48,False,Red,Médio
2024-07-19 17:50:00,18174.05,18181.52,18171.06,18180.51,False,Red,Médio
2024-07-19 17:55:00,18179.48,18203.11,18177.03,18202.53,False,White,Médio
2024-07-19 18:00:00,18201.51,18206.11,18195.52,18196.53,False,Green,Médio
2024-07-19 18:05:00,18196.04,18214.5,18195.04,18206.51,False,Green,Neutro
2024-07-19 18:10:00,18207.12,18209.53,18196.53,18201.54,False,Green,Neutro
2024-07-19 18:15:00,18202.08,18209.51,18196.51,18197.12,False,Green,Neutro
2024-07-19 18:20:00,18197.55,18197.56,18184.54,18184.55,False,White,Médio
2024-07-19 18:25:00,18184.07,18189.4,18182.52,18184.57,False,Red,Médio
2024-07-19 18:30:00,18185.24,18187.58,18172.53,18177.14,False,Red,Médio
2024-07-19 18:35:00,18176.57,18189.57,18173.32,18180.58,False,White,Médio
2024-07-19 18:40:00,18181.18,18188.17,18178.55,18179.58,False,White,Médio
2024-07-19 18:45:00,18179.15,18179.59,18171.11,18174.6,False,Red,Neutro
2024-07-19 18:50:00,18175.21,18177.34,18165.59,18168.13,False,Red,Neutro
2024-07-19 18:55:00,18167.56,18178.25,18163.58,18171.6,False,Red,Neutro
2024-07-19 19:00:00,18171.21,18171.21,18156.6,18157.61,False,Red,Neutro
2024-07-19 19:05:00,18159.27,18164.15,18155.61,18164.15,False,Red,Forte Baixa
2024-07-19 19:10:00,18163.62,18164.18,18153.11,18158.33,False,Red,Forte Baixa
2024-07-19 19:15:00,18158.62,18161.64,18155.19,18157.17,False,Red,Forte Baixa
2024-07-19 19:20:00,18156.61,18158.22,18147.17,18153.66,False,Red,Forte Baixa
2024-07-19 19:25:00,18154.25,18163.65,18152.16,18157.66,False,Red,Forte Baixa
2024-07-19 19:30:00,18157.18,18164.67,18151.62,18160.66,False,Red,Forte Baixa
2024-07-19 19:35:00,18160.18,18177.24,18158.23,18172.67,False,White,Médio
2024-07-19 19:40:00,18172.18,18173.63,18153.66,18158.67,False,White,Médio
2024-07-19 19:45:00,18159.19,18174.67,18159.19,18172.25,False,White,Médio
2024-07-19 19:50:00,18172.69,18172.69,18162.67,18164.68,False,White,Médio
2024-07-19 19:55:00,18165.21,18174.69,18162.25,18172.7,False,White,Médio
2024-07-19 20:00:00,18171.71,18175.71,18165.69,18166.69,False,White,Neutro
2024-07-19 20:05:00,18166.28,18173.7,18165.69,18170.7,False,White,Neutro
2024-07-19 20:10:00,18170.25,18173.72,18165.68,18172.69,False,White,Médio
2024-07-19 20:15:00,18173.24,18175.72,18167.72,18169.68,False,White,Neutro
2024-07-19 20:20:00,18169.29,18170.24,18162.73,18163.7,False,White,Neutro
2024-07-19 20:25:00,18163.72,18169.3,18159.7,18161.33,False,White,Neutro
2024-07-19 20:30:00,18161.74,18163.76,18156.74,18162.76,False,Red,Neutro
2024-07-19 20:35:00,18162.34,18166.72,18159.29,18160.26,False,Red,Neutro
2024-07-19 20:40:00,18160.75,18165.38,18155.74,18155.76,False,Red,Neutro
2024-07-19 20:45:00,18154.75,18162.42,18154.74,18162.36,False,Red,Neutro
2024-07-19 20:50:00,18162.74,18172.35,18162.74,18170.43,False,White,Médio
2024-07-19 20:55:00,18169.77,18173.79,18167.32,18169.79,False,Green,Neutro
2024-07-19 21:00:00,18168.78,18185.35,18166.75,18182.76,False,White,Neutro
2024-07-19 21:05:00,18183.37,18188.39,18177.8,18184.79,False,Green,Neutro
2024-07-19 21:10:00,18185.4,18189.79,18183.4,18185.79,False,Green,Neutro
2024-07-19 21:15:00,18184.77,18189.82,18178.79,18188.8,False,Green,Neutro
2024-07-19 21:20:00,18187.36,18193.81,18186.82,18187.81,False,Green,Neutro
2024-07-19 21:25:00,18188.42,18191.47,18184.81,18186.44,False,Green,Neutro
2024-07-19 21:30:00,18186.81,18189.82,18177.82,18179.8,False,Green,Neutro
2024-07-19 21:35:00,18179.39,18182.82,18165.82,18166.81,False,White,Médio
2024-07-19 21:40:00,18167.84,18171.83,18162.84,18165.52,False,Red,Médio
2024-07-19 21:45:00,18165.85,18171.85,18164.83,18167.82,False,Red,Médio
2024-07-19 21:50:00,18166.38,18176.85,18166.38,18170.38,False,White,Médio
2024-07-19 21:55:00,18170.83,18173.85,18165.82,18171.42,False,White,Médio
